+1 to +30,CAI,Instability,length,meanElongation,microarray,normalizedInitRate,tAI,translationRate,Half-life,Start,Stop,Type,uAUG,Protein,pro/micro,predicted_pro/micro,predicted_Protein,,,,,
-3.5,0.822,33.55742,155,0.124752693,3.448949026,0.00249408,0.225,0.002000007,0,0,2,0,2,50,14.4971699,-4.610859923,-33.28227328,602,1582,,,
-8.8,0.793,24.50104,289,0.129128683,4.463977423,0.004100155,0.2219,0.002951508,1,0,2,0,0,13.7,3.069011938,9.891627787,71.49507317,935,912,,,
-3.2,0.822,39.16043,609,0.128594763,3.902883875,0.077353684,0.2248,0.006953815,0,1,1,0,0,0.594,0.152195151,8.185206449,59.05084571,1417,1010,,,
0,0.8,62.51703,317,0.12404133,4.47880876,0.026560488,0.1925,0.006544216,0,0,0,0,0,6.02,1.344107401,-6.947509696,-50.20238589,1082,1621,,,
-1.1,0.816,38.4344,753,0.131971479,10.50297356,1.014375265,0.2151,0.007115296,0,0,0,0,0,923,87.87987466,20.17922342,144.2309416,154,377,,,
-2.9,0.81,40.92251,271,0.127841556,4.471800905,0.329319432,0.2137,0.007067306,0,0,0,0,0,206,46.06645161,5.905511608,42.18319772,289,1141,,,
-4.2,0.845,28.35613,253,0.132367018,8.815040316,0.11698295,0.2284,0.007459161,0,0,0,0,0,913,103.5729806,20.7196807,149.5494742,125,358,,,
-0.5,0.816,33.56352,233,0.12955876,10.27145022,0.015478078,0.2219,0.005880039,0,0,2,0,0,65.3,6.357427491,11.3265786,81.84460898,797,829,,,
-2.6,0.827,34.25309,729,0.131626782,2.715790988,0.081616235,0.2398,0.007267328,1,0,0,0,0,248,91.31777854,18.23633753,131.6631388,146,447,,,
-0.4,0.826,47.89255,443,0.132103639,9.639155118,0.776211249,0.2263,0.007323498,0,0,2,0,0,257,26.66208779,20.41274601,146.2933361,430,366,,,
-2.1,0.811,34.98969,194,0.126044288,4.189866888,0.029177116,0.2187,0.006794458,0,1,2,0,0,12.1,2.887919909,-0.307882791,-2.235477076,944,1454,,,
-1.2,0.829,48.68539,89,0.133848062,10.49494308,11.54981514,0.2306,0.007774074,1,0,0,0,0,373,35.54092644,35.44090681,237.8984532,348,58,,,
0,0.789,50.25305,328,0.125431003,9.695297037,0.140054019,0.2086,0.006710399,0,0,0,0,2,2.02,0.208348439,-2.245009043,-16.40580987,1379,1515,,,
-6.5,0.877,26.31202,208,0.133839329,9.928849089,0.038069929,0.2346,0.00753294,1,0,0,0,0,296,29.81211592,25.53087434,184.4344697,398,225,,,
-0.2,0.778,44.73516,310,0.126856166,2.540223125,0.000194258,0.2025,0.000196737,0,0,0,0,0,0.943,0.371227232,2.357632491,17.06842067,1307,1343,,,
-0.2,0.817,41.6792,928,0.132023227,7.792151742,0.168987494,0.2261,0.007206045,0,0,0,0,0,151,19.37847272,19.62506778,141.559013,516,395,,,
0,0.839,53.43787,169,0.136448615,8.561337628,0.240910311,0.244,0.007635909,1,0,0,0,0,146,17.05340992,34.35160635,247.8443408,547,71,,,
-2,0.806,37.43611,457,0.129173903,3.163943494,0.002418566,0.2155,0.001979916,0,0,0,0,0,5.56,1.757300663,10.04003395,72.56995078,1032,904,,,
-8.7,0.802,45.63209,349,0.126705501,5.51664861,0.005782434,0.2059,0.003743815,0,0,0,0,0,17.4,3.154088874,1.86315702,13.48705214,928,1367,,,
-1.1,0.823,45.09765,469,0.135371548,9.614869191,0.082849417,0.2507,0.007586836,0,0,0,0,0,602,62.61135623,30.64676179,221.3260004,218,116,,,
-0.9,0.816,31.34396,298,0.126930854,1.808386793,0.329319432,0.2323,0.007017035,0,0,0,0,0,1.28,0.707813176,2.887637003,20.37917794,1202,1308,,,
-3.6,0.824,25.82315,298,0.129324194,2.725488747,0.181848643,0.2084,0.007166454,0,0,0,0,1,0.027,0.00990648,10.69208027,76.99828459,1602,870,,,
-5.8,0.793,45.71226,261,0.129324665,2.824695617,0.006618208,0.2048,0.003896135,0,0,1,0,0,16.8,5.94754348,10.54323222,76.19892145,809,880,,,
-3.3,0.814,34.03668,199,0.129101389,9.215414271,0.000171946,0.2079,0.000169133,1,0,0,0,0,86.9,9.429852793,9.797809446,70.82342802,713,916,,,
-2.1,0.766,32.90803,274,0.126859576,2.93182335,0.033442405,0.2258,0.006963276,0,0,0,0,0,0.353,0.120402889,2.397471021,17.30387331,1448,1341,,,
-3.5,0.803,37.97362,489,0.125763637,2.140066604,0.219648425,0.2023,0.006890648,0,0,2,0,0,1.73,0.808386055,-1.074410264,-8.07367484,1173,1476,,,
-2.2,0.795,37.64209,278,0.124228637,2.185939595,1.904601728,0.1882,0.00682979,0,0,0,0,0,0.117,0.053523894,-4.714799231,-37.02980918,1520,1584,,,
-2.3,0.852,34.14709,206,0.134912362,9.256945238,0.167675103,0.2396,0.007701682,0,0,0,0,1,4237,457.7103884,29.19792613,210.7245881,5,135,,,
-0.2,0.802,35.57069,232,0.130731156,8.825389364,1.647187737,0.2127,0.007226951,0,0,2,0,0,389,44.07737539,16.6122281,117.462615,299,525,,,
-1.2,0.83,30.67594,320,0.137524339,10.85569097,0.646794225,0.2537,0.007674107,0,0,0,0,0,431,39.70267772,38.26471909,275.4769901,320,34,,,
-3.2,0.808,55.63586,251,0.126838499,3.18109386,0.146500406,0.2126,0.007007265,1,0,0,0,0,3.11,0.977651128,2.424669487,17.32226963,1137,1338,,,
-3.2,0.841,26.55137,255,0.136647223,10.82142588,0.026560488,0.2557,0.007168422,1,0,0,0,0,2772,256.1584796,34.8257645,251.6078005,22,70,,,
-0.8,0.823,21.90303,99,0.129130018,4.800797404,0.432431837,0.2177,0.007524033,1,0,2,0,0,132,27.4954323,10.2637097,73.50855631,422,892,,,
-5.2,0.803,31.07702,248,0.123621243,7.003084791,0.61833365,0.2128,0.006909788,0,0,0,0,0,96.2,13.73680355,-7.831641723,-57.52248229,616,1631,,,
-1.6,0.808,20.95409,281,0.126771385,6.982115938,0.200743545,0.2147,0.007049947,0,0,0,0,0,12.5,1.790288232,2.248827363,15.96636293,1028,1348,,,
-1.6,0.807,27.08634,161,0.132453711,11.14066283,0.040691723,0.2318,0.007390332,1,0,2,0,0,313,28.09527627,20.94147855,151.2721437,413,351,,,
-0.5,0.791,30.45844,308,0.125178299,4.2469088,0.065171887,0.1984,0.006739962,0,0,0,0,0,1.96,0.461512147,-3.146691862,-22.80246188,1270,1547,,,
-0.7,0.831,20.16989,176,0.132866907,10.78385277,0.030137936,0.2515,0.007282993,0,1,0,0,0,95.5,8.855833072,22.30166423,161.1160557,732,302,,,
-7.7,0.814,48.639,341,0.128111714,6.620867978,0.002744324,0.2215,0.00219844,1,1,0,0,0,1.69,0.255253542,6.520442951,47.14053749,1351,1107,,,
-0.3,0.811,48.67857,70,0.137332563,11.15093434,0.475717748,0.2459,0.008084775,1,0,0,0,0,470,42.1489344,37.48237052,270.0940676,312,41,,,
-3.9,0.793,34.51714,105,0.131597864,9.537036024,0.061009202,0.2219,0.007558519,0,0,0,0,0,570,59.76699664,18.12282135,130.8754533,228,454,,,
-2,0.849,34.06788,386,0.130077668,7.36144031,0.194809997,0.211,0.007230952,0,0,0,0,0,125,16.98037269,13.20005976,95.09791387,549,729,,,
-4,0.844,28.55709,296,0.131673244,8.22233897,0.183905991,0.2203,0.007499346,0,0,0,0,0,364,44.26964168,18.47810311,133.2487379,296,437,,,
-0.2,0.838,26.9978,726,0.134022738,9.220028534,0.292079116,0.2243,0.007290868,0,0,0,0,0,750,81.34465064,26.35668162,190.0007275,168,198,,,
-1.4,0.824,46.72877,883,0.130289999,9.693133069,0.032890199,0.23,0.007075161,0,0,0,0,0,475,49.00376345,13.7646963,99.43247793,271,690,,,
-3.8,0.833,26.74281,334,0.128398371,9.232205371,0.000805594,0.2055,0.000750267,1,0,0,0,0,9.43,1.021424418,7.468699763,53.9947082,1129,1060,,,
0,0.801,44.43394,383,0.126787208,9.471707562,0.189962125,0.2106,0.00704774,1,0,0,0,0,82.5,8.710150673,2.292007232,16.29532075,737,1345,,,
-2.8,0.84,42.21279,305,0.129400982,3.133746678,0.231556687,0.2091,0.007146971,0,0,0,0,2,69.7,22.24174675,10.98920637,79.06669842,480,851,,,
0,0.819,41.87732,366,0.129427298,5.945200904,0.767527808,0.2219,0.007156794,0,0,0,0,0,23.3,3.91912744,11.53646224,82.17623113,891,815,,,
-0.5,0.799,44.38354,316,0.128005579,6.629551172,3.36E-05,0.2163,3.35E-05,0,0,0,0,1,11.4,1.719573423,6.16640717,44.58691402,1040,1123,,,
-5.7,0.844,23.41024,127,0.129087076,10.59206383,0.01020803,0.2127,0.005115728,0,0,2,0,0,27.3,2.577401386,9.75899364,70.52717458,959,918,,,
-3.9,0.826,49.11127,142,0.136889077,13.3576037,0.275070712,0.2574,0.007881053,0,0,0,0,0,1006,75.31290961,35.84052618,258.547909,184,54,,,
-2.2,0.863,29.3703,165,0.13509708,12.66187538,0.10300986,0.2577,0.007804041,0,0,0,0,0,1165,92.00848729,29.75453734,214.8479547,144,127,,,
-2.2,0.81,41.27988,1342,0.136775205,11.20766477,0.054566749,0.2501,0.007307592,0,0,0,0,0,626,55.85463278,35.27390904,254.8015052,241,64,,,
-3.2,0.81,43.2743,179,0.12823398,2.480174732,0.007121901,0.2151,0.004278646,1,0,0,0,0,0.006,0.002419184,6.92936421,50.08808032,1638,1086,,,
-1.3,0.759,24.27722,158,0.125077029,7.283438774,0.022132081,0.2182,0.006460291,1,0,2,0,0,261,35.8347215,-3.519222479,-25.42617537,346,1556,,,
-1,0.833,15.88,90,0.137268331,12.52232017,0.198974109,0.2512,0.008068542,0,0,0,0,0,1701,135.8374468,37.03197662,267.2759719,74,46,,,
-0.5,0.82,47.16667,141,0.127720464,3.945243844,4.314879646,0.236,0.007253017,1,0,0,0,0,68.8,17.43871931,8.925239213,57.72175735,542,967,,,
-2.7,0.782,37.37527,465,0.127439418,2.283527887,0.085577698,0.2101,0.006994112,1,0,2,0,0,0.331,0.144951153,4.363695544,31.42763065,1427,1230,,,
-0.9,0.829,32.29509,529,0.131829242,8.724195194,0.140390063,0.2415,0.007325445,0,0,0,0,0,233,26.70733458,18.95769577,136.7823301,429,420,,,
0,0.822,32.53021,533,0.129541722,12.54989811,0.619817271,0.2288,0.007161456,0,0,0,0,0,1609,128.2082122,11.78885211,84.23244058,84,806,,,
-6,0.808,35.70261,1227,0.131272111,4.961498328,0.011073277,0.235,0.005855628,0,1,2,0,0,48.4,9.755117668,17.00048208,122.8452673,703,503,,,
-8.5,0.816,39.39672,274,0.128000712,4.19495632,0.010298808,0.2135,0.004984059,0,0,2,0,0,1.22,0.290825436,6.159090086,44.51787659,1336,1125,,,
-1.3,0.792,38.34862,543,0.126453028,2.363171158,0.095888371,0.2071,0.006935998,1,1,0,0,0,1.15,0.48663424,1.103857004,7.859187969,1264,1406,,,
-0.8,0.827,34.78463,449,0.1304138,6.235859534,0.02899224,0.2154,0.007138435,0,0,0,0,0,107,17.1588214,14.17160093,102.378488,546,668,,,
-0.6,0.818,27.35592,549,0.134508807,9.702970846,0.040037828,0.2362,0.007321904,1,0,0,0,0,610,62.86734338,27.75107256,200.4722102,215,172,,,
-4.3,0.773,33.97574,136,0.12431176,2.328012735,0.434773285,0.1932,0.00716675,0,0,0,0,0,0.54,0.231957494,-5.700972656,-41.83930517,1363,1604,,,
-2.5,0.824,31.79267,491,0.128682212,2.331710847,0.473155795,0.2174,0.007120236,0,0,0,0,0,0.009,0.003859827,8.814730299,62.97558331,1630,974,,,
-1.5,0.823,18.23308,396,0.13397213,6.879029419,0.22136761,0.2408,0.00743893,1,0,0,0,0,1391,202.2087587,26.12828223,188.4619501,38,207,,,
-5.2,0.796,38.90135,371,0.130516383,3.953548691,0.122367425,0.2262,0.007225413,0,0,0,0,0,117,29.59366613,14.59168787,105.2664956,399,648,,,
-3.7,0.813,61.21091,165,0.126112307,8.373175502,0.003524804,0.1863,0.002644116,0,0,0,0,0,9.02,1.077249605,-0.104500784,-0.725637821,1117,1448,,,
-1.5,0.818,26.63197,122,0.125940424,7.476457889,0.106914366,0.2223,0.007315475,0,0,0,0,0,12.6,1.685290038,-0.585340532,-4.362565023,1045,1464,,,
-0.9,0.803,40.53618,807,0.130236447,4.32376807,0.053883522,0.2171,0.007091293,0,0,0,0,0,95.1,21.99470426,13.60525585,98.24745435,483,705,,,
-1.1,0.834,55.13366,202,0.133554908,7.787748756,0.173846845,0.2225,0.007536103,1,0,0,0,0,48.1,6.176367716,24.70490701,178.2529869,805,242,,,
-3.1,0.81,17.56375,80,0.126473078,3.378736923,0.412414206,0.2154,0.007309974,1,0,0,0,0,0.006,0.001775812,1.441988064,9.803516441,1643,1386,,,
-2.8,0.808,53.64713,471,0.132727804,8.244571519,0.033262303,0.2361,0.007145862,0,0,0,0,0,19.9,2.413709427,21.84338799,157.8001066,973,314,,,
-0.9,0.817,36.53517,327,0.129203139,8.047333189,0.58591499,0.219,0.007080051,0,0,0,0,0,417,51.81840868,10.63775938,75.96925262,255,871,,,
-3.6,0.82,41.53092,359,0.128410427,2.432284032,0.024002901,0.221,0.006845585,0,0,0,0,0,11.7,4.810293472,7.528562189,54.39066674,848,1056,,,
-4,0.801,26.98841,397,0.126923591,8.373123814,0.030520076,0.2224,0.00698763,1,1,0,0,0,188,22.45279112,2.60709487,18.82300082,475,1325,,,
-4.2,0.763,36.70072,138,0.125800997,7.964203151,0.209983341,0.2139,0.007224566,1,0,0,0,0,26.9,3.37761349,-0.958903107,-7.22391402,915,1473,,,
-4.1,0.804,36.45691,940,0.131955964,2.582288207,0.023150774,0.2218,0.006610704,0,0,0,0,0,55.1,21.33766473,19.27699358,139.2739423,491,402,,,
-4.4,0.887,63.77809,178,0.134897944,9.513818302,0.397352864,0.2363,0.007681669,0,0,2,0,0,356,37.41925573,29.34729156,211.441913,335,131,,,
-1.2,0.799,39.22102,528,0.126447515,3.137005478,0.001907941,0.2061,0.001589127,0,0,0,0,0,0.149,0.047497526,1.00492009,7.292429525,1525,1407,,,
-1,0.804,54.17103,107,0.127749083,3.071368696,0.094143923,0.2164,0.007252561,0,0,0,0,0,2.84,0.924669189,5.397212938,38.88125605,1153,1162,,,
-2.2,0.823,41.58182,154,0.129149488,2.755309596,0.301697455,0.2138,0.007177585,0,0,0,0,0,3.1,1.125100426,10.21601347,73.36991187,1110,896,,,
-6.9,0.828,27.25546,449,0.13063841,3.868648732,0.040037828,0.2087,0.007208255,0,0,0,0,2,36.9,9.53821413,14.92539213,107.8071971,707,633,,,
-6.1,0.812,27.33534,549,0.129333786,3.153240666,0.003163961,0.2279,0.002342349,1,0,0,0,0,88.7,28.12979071,10.57049235,76.40131654,411,878,,,
0,0.813,34.89064,652,0.131015093,6.183590268,2.314675331,0.2227,0.007093462,0,0,0,0,0,946,152.9855568,18.12607271,127.3485207,64,453,,,
0,0.825,35.61611,478,0.132186488,5.846429488,0.033684059,0.2349,0.007052776,0,0,0,0,0,5.95,1.017715173,20.0499428,144.8418744,1130,382,,,
-4,0.81,51.92804,296,0.127768626,3.21015204,0.012897432,0.2135,0.005879815,0,0,0,0,0,3.79,1.180629438,5.392236493,38.97329708,1103,1164,,,
-5.5,0.813,33.6651,149,0.130414108,6.214946891,0.093636916,0.2127,0.007388626,1,0,2,0,2,12.1,1.946919292,14.22810926,102.6849172,1016,664,,,
-3,0.817,28.67863,262,0.128741489,1.955715007,0.029219162,0.2257,0.007080229,0,0,2,0,0,0.122,0.062381277,8.630109297,62.34108155,1511,983,,,
-2.3,0.801,52.60148,742,0.125554493,3.315087535,0.52427938,0.2012,0.006823243,1,0,2,0,0,0.596,0.179784091,-1.505989801,-11.67173456,1392,1493,,,
-0.7,0.827,38.1468,500,0.129305821,8.046189329,0.275730713,0.2146,0.007088272,1,0,0,0,0,31.1,3.86518372,10.71177958,76.99270959,894,868,,,
-2.4,0.78,48.11502,253,0.12550698,2.952100368,0.146851917,0.2176,0.006878905,1,0,2,0,2,0.066,0.022356963,-1.9874023,-14.55532116,1570,1510,,,
-0.2,0.815,31.68305,755,0.13024389,2.500728194,0.083598428,0.2362,0.007072176,1,0,0,0,1,1.11,0.44387071,13.65542614,98.56311979,1278,702,,,
-0.9,0.814,59.20364,302,0.125997706,3.061953575,0.175813665,0.2196,0.007028063,0,0,0,0,0,0.451,0.147291587,-0.336380416,-2.672382329,1424,1456,,,
0,0.812,35.27805,451,0.128609159,2.794934828,0.676564779,0.218,0.007057257,0,0,0,0,0,10.1,3.613679968,8.747243909,62.1675466,903,979,,,
-0.1,0.801,40.01606,548,0.131971689,2.503159545,0.183905991,0.2393,0.007205276,0,0,0,0,0,23.8,9.507983639,19.46708697,140.3941056,710,397,,,
0,0.822,35.48543,446,0.130910301,2.482351437,0.927069188,0.2142,0.00728035,1,0,0,0,0,1.73,0.696919854,16.58776397,118.4203368,1204,527,,,
-0.6,0.766,41.53598,239,0.127846374,2.917842508,0.294719693,0.2168,0.007097804,0,0,0,0,0,5.05,1.730730835,5.891778799,42.13848714,1037,1142,,,
-2.3,0.786,39.31786,543,0.127400622,3.133027938,0.059705534,0.2198,0.006959368,1,0,2,0,0,0.172,0.054898968,4.21292643,30.37908899,1518,1238,,,
-0.7,0.796,50.45408,98,0.126982386,2.74496649,0.619817271,0.2068,0.007064354,0,0,1,0,0,0.696,0.253555008,3.30775168,22.95683915,1353,1284,,,
-2,0.839,41.49663,505,0.132635635,3.136407034,0.034404064,0.2347,0.006991195,0,0,0,0,0,133,42.40521034,21.53893936,155.5986791,310,327,,,
-3.3,0.838,32.70788,444,0.131083687,2.150039041,0.006869066,0.2226,0.004124754,0,0,0,0,0,0.045,0.020929853,16.37247595,118.3145722,1574,542,,,
-6.6,0.79,42.76289,512,0.127261967,2.800202963,0.000468614,0.2142,0.000477604,0,0,0,0,0,0.299,0.106777974,3.702607024,26.78537408,1463,1266,,,
-4.5,0.813,42.88063,191,0.127583005,8.63972406,0.415044072,0.2148,0.007093665,0,1,2,0,0,187,21.64420978,5.122309698,36.38954565,488,1182,,,
-1.5,0.805,31.4625,112,0.124344845,7.740710364,0.014112038,0.2053,0.005846553,1,0,2,0,0,28,3.617239075,-5.952410029,-42.99322048,901,1610,,,
-2.4,0.822,31.29515,433,0.13103463,4.889044969,0.033262303,0.2213,0.006834966,1,0,0,0,0,24,4.908934189,16.23256599,117.2621486,847,549,,,
-0.6,0.834,37.34038,478,0.134592028,9.083864305,0.167675103,0.2544,0.007523689,0,0,0,0,0,401,44.14420851,28.13640673,203.0551541,298,165,,,
-1,0.845,19.21443,97,0.136030012,12.76133616,0.071867541,0.2589,0.007964439,0,0,0,0,0,2645,207.2666974,32.81934651,237.0401364,37,86,,,
0,0.861,29.29653,548,0.137138983,10.41770188,0.18490177,0.2806,0.007636681,0,0,0,0,0,2479,237.9603514,36.59126562,264.1140226,26,48,,,
-0.8,0.815,43.98718,117,0.130730886,10.04242821,0.05707834,0.2221,0.00748321,0,0,2,0,0,255,25.39226516,15.24646482,110.1000885,446,616,,,
-0.9,0.849,15.30532,188,0.134670319,10.69868425,0.054436136,0.2463,0.00770103,0,0,0,0,0,378,35.33144742,28.29864808,204.4057377,349,162,,,
-5,0.818,29.92881,177,0.1278142,4.564165591,0.287731628,0.2238,0.007197134,1,0,1,0,0,43.5,9.530767264,5.779162743,41.33584976,709,1149,,,
-1.5,0.775,35.95809,377,0.125054042,3.253056056,0.001216557,0.2141,0.001082164,1,0,0,0,0,3.27,1.005208623,-3.613349371,-26.073288,1133,1557,,,
-1.1,0.828,24.52492,602,0.134081727,7.941590655,0.0591919,0.241,0.0072456,0,1,2,0,2,124,15.61400044,26.35226027,190.3356737,579,199,,,
-5.3,0.812,46.85323,325,0.128759735,2.968607059,0.14115022,0.2131,0.007016853,0,0,0,0,0,2.76,0.929728976,8.786648591,63.29573542,1152,976,,,
0,0.799,34.60373,322,0.130109912,9.481781223,0.294212766,0.2268,0.007174598,1,2,0,0,0,154,16.24167405,13.39223184,96.32975018,567,717,,,
0,0.806,26.17903,515,0.128440342,8.215889346,0.473155795,0.2111,0.00708023,0,0,2,0,0,12.7,1.545785181,8.013224064,57.18473377,1061,1023,,,
-1.5,0.773,50.76966,379,0.126824008,4.319383508,0.345303835,0.2022,0.006927417,0,0,2,0,2,0.014,0.003241203,2.547292058,17.89501791,1632,1330,,,
-5.5,0.788,38.94652,316,0.126883943,12.36031514,4.07E-05,0.1979,4.13E-05,0,0,2,0,0,5.4,0.436882065,2.449547812,17.73274699,1279,1333,,,
-2.7,0.822,66.90784,102,0.132617297,11.38998012,0.10300986,0.2037,0.007697826,0,0,0,0,0,533,46.79551627,21.5370588,155.4770106,282,328,,,
-2.6,0.825,26.68704,432,0.135712204,10.37894308,0.021672078,0.239,0.006930025,0,0,0,0,0,1214,116.967594,31.72311252,229.1989688,106,101,,,
-1.5,0.796,36.16525,141,0.12582368,4.815798341,0.199016592,0.2083,0.007093167,0,1,2,0,0,27.6,5.731136988,-0.893149719,-6.731571493,817,1470,,,
-1.6,0.816,45.25527,541,0.126039292,3.616267484,0.098335462,0.2037,0.006760229,0,1,0,0,0,9.72,2.68785427,-0.265076497,-2.035155358,954,1451,,,
-3.4,0.815,45.07248,109,0.124807489,8.343218377,0.330109597,0.2082,0.007041983,0,0,0,0,0,23.4,2.804673082,-4.148069122,-30.45475398,947,1570,,,
-2.6,0.824,33.64887,354,0.131581387,2.826737947,0.043572434,0.2329,0.007237776,0,0,0,0,1,3.81,1.34784337,18.05325321,130.4002963,1081,457,,,
-2,0.833,58.89237,131,0.134617899,12.22956128,2.37E-05,0.2573,2.33E-05,1,0,0,0,0,3199,261.5792935,28.07823439,202.8989792,21,166,,,
-4.6,0.785,32.19702,470,0.125968752,7.212755883,0.046155896,0.2096,0.006789713,0,0,0,0,0,75.2,10.42597326,-0.543619469,-3.965413222,683,1462,,,
-2.9,0.818,42.72318,220,0.13186715,2.758902008,0.170208594,0.232,0.007452201,0,0,2,0,0,3.34,1.210626543,19.1089096,137.8278677,1099,412,,,
-2.8,0.835,20.74513,647,0.130378251,3.025937509,0.315583943,0.2242,0.007175963,0,0,0,0,1,79.9,26.40503968,14.29979469,102.8531863,431,661,,,
-0.4,0.804,26.28478,184,0.127932694,5.228191049,0.277223686,0.2074,0.007187529,0,0,0,0,0,253,48.39149863,6.16280742,44.12422097,274,1124,,,
-0.7,0.718,21.33382,68,0.130655226,3.891156943,0.219648425,0.2355,0.007603447,1,0,0,0,0,5.38,1.382622207,15.13528536,109.0407087,1076,623,,,
-0.2,0.832,35.12453,212,0.127336781,7.131432162,0.057802077,0.2163,0.007070631,0,0,1,0,0,265,37.15943642,3.999736973,28.84180264,341,1250,,,
-4.3,0.806,38.83182,176,0.135901436,10.86498969,0.071309403,0.2373,0.007746125,0,0,0,0,0,1335,122.8717227,32.39279365,233.9591888,94,93,,,
-2,0.856,39.34158,457,0.131524992,9.169651826,0.211626877,0.2203,0.007290978,1,0,0,0,0,47.1,5.136509095,18.0106214,129.8275303,838,460,,,
-1.7,0.839,32.98444,450,0.131234558,7.919235725,0.049870254,0.2165,0.007108606,0,0,0,0,0,200,25.25496234,16.90934068,122.1256538,447,510,,,
-5.5,0.823,37.03301,712,0.13306895,4.867725079,0.021937,0.2316,0.006857414,0,0,0,0,0,12.5,2.567934671,22.96415291,165.9154289,963,287,,,
-0.3,0.802,35.61438,473,0.125918398,2.649693897,0.080896836,0.2176,0.006970555,0,0,0,0,2,6.82,2.573882216,-0.680662173,-5.010271964,961,1465,,,
-0.4,0.798,42.99206,315,0.127279755,2.774509407,0.809995101,0.2207,0.007131205,0,0,2,0,0,2.16,0.778516012,4.45640883,30.95623379,1181,1226,,,
-0.8,0.835,43.53906,128,0.134411383,11.60071057,1.100120184,0.2595,0.007753295,0,0,0,0,0,1605,138.353594,28.3381504,203.0437707,72,160,,,
-1.6,0.796,31.49251,334,0.130729293,8.740574977,0.097712374,0.2244,0.007169473,0,0,0,0,0,154,17.6189782,15.27606413,110.2499275,540,612,,,
-3.7,0.837,41.35362,138,0.133143236,11.71997523,0.191910324,0.2361,0.007534496,0,0,0,0,2,392,33.44716967,23.35621748,168.4803034,361,276,,,
-0.1,0.831,30.49485,951,0.134685648,10.17162616,0.183465786,0.2474,0.007314172,0,0,0,0,0,205,20.15410287,28.4601976,205.3696532,508,155,,,
-4.3,0.817,40.51252,503,0.131934078,8.101779038,0.041880684,0.2245,0.00704787,0,0,0,0,0,143,17.65044434,19.22054478,138.836595,539,404,,,
0,0.786,40.4238,332,0.126413991,2.663104732,0.061754986,0.219,0.006957646,1,0,1,0,0,1.7,0.638352664,0.945198257,6.766658758,1220,1410,,,
-2.9,0.822,27.13994,343,0.12955307,3.391449573,0.192370791,0.2248,0.00715842,0,0,0,0,0,0.053,0.015627536,11.4595588,82.52670878,1587,821,,,
-2.3,0.82,38.51711,187,0.127484098,2.536273139,0.888402327,0.205,0.007002868,0,0,2,0,0,0.168,0.066238923,5.200859242,36.2113347,1505,1178,,,
-0.8,0.794,24.43185,405,0.123742444,2.892246376,0.240333658,0.2105,0.006659344,0,0,2,0,0,0.055,0.019016361,-7.754462993,-56.36936829,1580,1628,,,
-0.4,0.819,37.72419,372,0.127484496,3.74261397,0.918897619,0.2289,0.006929842,0,0,0,0,0,4.93,1.317261155,5.228353729,36.36193898,1083,1176,,,
-5,0.792,35.0186,774,0.129964322,2.536780284,0.001663493,0.2275,0.001456596,0,0,2,0,0,6.28,2.475579001,12.65866791,91.49066289,969,761,,,
-0.4,0.739,50.4578,173,0.126171718,3.65730847,0.04155543,0.2091,0.006885389,0,0,2,0,0,0.385,0.10526867,0.1250183,0.872714697,1464,1442,,,
-3,0.786,26.30126,238,0.126489766,2.670507251,0.043808362,0.2178,0.006946974,1,0,1,0,0,0.315,0.117955119,1.180896182,8.497839662,1449,1400,,,
